country,year,n_extreme_vars,max_z_score,extreme_high_vars,extreme_low_vars,extreme_high_count,extreme_low_count
Thailand,2011,7,2.0780190388943525,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, no2_mean, mean_annual_wind_speed, mean_annual_rsn",mean_temp,6,1
Thailand,2012,6,1.7632399759554873,"extreme_heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, no2_mean, mean_annual_rsn",,6,0
Thailand,2013,6,1.8348026357331997,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, no2_mean, mean_annual_rsn",min_temp,5,1
Thailand,2014,5,1.1351190152046768,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_monthly_soil_moisture,4,1
Thailand,2015,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2016,7,2.1342232259460565,"max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, mean_annual_rsn",,7,0
Thailand,2017,9,2.060730911950582,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, extreme_rain_days, mean_annual_rsn, mean_sensible_heat","annual_total_evap, mean_latent_heat",7,2
Thailand,2018,6,1.3090274983898427,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn","annual_total_evap, mean_latent_heat",4,2
Thailand,2019,14,1.9954587206331376,"mean_temp, heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, mean_dry_area, ozone_mean, mean_annual_rsn",mean_soil_moisture,13,1
Thailand,2020,9,1.8270872793690487,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, evap_deficit, ozone_mean, annual_total_evap, mean_annual_rsn, mean_latent_heat",mean_sensible_heat,8,1
Thailand,2021,4,0.9851843661437781,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Thailand,2022,9,2.6570275162596864,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal",mean_annual_net_solar,8,1
Thailand,2023,10,4.38290727872245,"max_temp, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat",mean_annual_net_solar,9,1
Tunisia,1990,3,2.7135472674725625,"max_year_precip, ozone_mean",mean_annual_rsn,2,1
Tunisia,1991,2,2.1475891693278353,ozone_mean,mean_temp,1,1
Tunisia,1992,2,2.0432476084311126,annual_potential_evap,mean_temp,1,1
Tunisia,1993,1,2.3007268185930045,max_monthly_wind_speed,,1,0
Tunisia,1995,2,1.8383622114549414,mean_annual_wind_speed,min_temp,1,1
Tunisia,1997,3,1.8269608313296082,"anomaly_heat_days, extreme_rain_days",mean_annual_rsn,2,1
Tunisia,1999,10,4.51837136433623,"anomaly_heat_days, heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, winter_mean_snow_density, ozone_mean, mean_annual_rsn",min_temp,9,1
Tunisia,2000,2,0.6994891438585464,mean_annual_net_solar,mean_annual_net_thermal,1,1
Tunisia,2001,3,1.286789932778437,"evap_deficit, mean_annual_net_solar",mean_sensible_heat,2,1
Tunisia,2002,1,2.300290949057893,pm2.5_mean,,1,0
Tunisia,2003,3,2.2275499861239014,runoff_days,"annual_total_evap, mean_latent_heat",1,2
Tunisia,2005,7,3.13255487598201,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, runoff_days, max_runoff, mean_annual_rsn",,7,0
Tunisia,2008,1,1.2319053080281621,pressure_variability,,1,0
Tunisia,2009,5,1.8269608313296082,"heavy_rain_days, extreme_rain_days, mean_sensible_heat","annual_total_evap, mean_latent_heat",3,2
Tunisia,2012,3,2.1971035985874274,"anomaly_cold_days, annual_freeze_burden, mean_cold_area",,3,0
Tunisia,2013,3,1.902201912013544,"extreme_heat_episodes, max_monthly_wind_speed, mean_annual_wind_speed",,3,0
Tunisia,2015,2,2.741716270298047,"max_runoff, pressure_variability",,2,0
Tunisia,2016,3,1.2681776481697182,no2_mean,"min_monthly_soil_moisture, mean_sensible_heat",1,2
Tunisia,2017,1,2.026188599171384,max_year_precip,,1,0
Tunisia,2018,1,1.5042131687169293,max_temp,,1,0
Tunisia,2019,1,1.547029268014243,heavy_rain_days,,1,0
Tunisia,2021,8,2.2193399754648033,"mean_temp, anomaly_heat_days, annual_dry_area, mean_dry_area, evap_deficit","mean_soil_moisture, min_monthly_soil_moisture, mean_annual_net_thermal",5,3
Tunisia,2022,11,2.433754929037361,"mean_temp, heat_episodes, annual_dry_area, drought_episodes, mean_dry_area, pm2.5_mean, annual_total_evap, mean_annual_net_thermal, mean_latent_heat","mean_soil_moisture, mean_annual_net_solar",9,2
Tunisia,2023,14,5.4623081263488675,"max_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, drought_episodes, annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,13,1
Uganda,1990,7,3.4210018027806592,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, no2_mean, mean_annual_rsn","annual_total_evap, mean_latent_heat",5,2
Uganda,1991,6,1.6439918180699165,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_potential_evap, mean_annual_rsn",mean_temp,5,1
Uganda,1992,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,1993,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,1994,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,1995,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,1996,5,1.9005966019767642,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, mean_annual_rsn",,5,0
Uganda,1997,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,1998,7,2.5780378834360578,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, runoff_days, max_monthly_wind_speed, mean_annual_rsn",,7,0
Uganda,1999,5,2.393876430880731,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,5,0
Uganda,2000,7,1.3123527938052526,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn, mean_annual_net_solar","mean_annual_net_thermal, mean_sensible_heat",5,2
Uganda,2001,6,1.7097267325591219,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn","mean_temp, min_temp",4,2
Uganda,2002,5,2.205043133563644,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_runoff, mean_annual_rsn",,5,0
Uganda,2003,5,1.5053629490529514,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, drought_episodes, mean_annual_rsn",,5,0
Uganda,2004,6,2.393876430880731,"anomaly_cold_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_temp,5,1
Uganda,2005,6,2.1143813599107264,"max_temp, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_monthly_wind_speed, mean_annual_rsn",,6,0
Uganda,2006,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,2007,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,2008,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,2009,6,1.6606868685551548,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_wind_speed, mean_annual_rsn",mean_sensible_heat,5,1
Uganda,2010,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,2011,5,1.6923371201696218,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Uganda,2012,5,1.5307369740690535,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pressure_variability, mean_annual_rsn",,5,0
Uganda,2013,5,1.944482002228198,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pm2.5_mean, mean_annual_rsn",,5,0
Uganda,2014,4,0.0,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",,4,0
Uganda,2015,9,2.5125288577216525,"heat_episodes, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, drought_episodes, runoff_days, mean_annual_rsn",min_monthly_soil_moisture,8,1
Uganda,2016,14,2.410702644445726,"mean_temp, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, extreme_rain_days, evap_deficit, mean_annual_rsn",mean_soil_moisture,13,1
Uganda,2017,8,2.2728642274361217,"anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, evap_deficit, mean_annual_rsn, mean_annual_net_solar",mean_annual_net_thermal,7,1
Uganda,2018,5,1.5475005434320925,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, pressure_variability, mean_annual_rsn",,5,0
Uganda,2019,7,2.479304255217497,"max_temp, anomaly_heat_days, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, ozone_mean, mean_annual_rsn",,7,0
Uganda,2020,10,2.0994887170273633,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, heavy_rain_days, max_year_precip, ozone_mean, mean_annual_rsn, mean_sensible_heat","annual_total_evap, mean_latent_heat",8,2
Uganda,2021,9,2.0536996760761705,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, drought_episodes, mean_dry_area, mean_annual_wind_speed, mean_annual_rsn",mean_soil_moisture,8,1
Uganda,2022,11,2.209793126801534,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, drought_episodes, mean_dry_area, annual_total_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat",mean_annual_net_solar,10,1
Uganda,2023,19,5.2195769244156285,"mean_temp, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, annual_freeze_burden, winter_mean_snow_density, mean_cold_area, max_year_precip, max_runoff, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat","min_monthly_soil_moisture, mean_annual_net_solar",17,2
Ukraine,1990,3,2.9685751124922777,"pm2.5_mean, ozone_mean, no2_mean",,3,0
Ukraine,1991,3,1.6221655399596366,"pm2.5_mean, ozone_mean",mean_annual_net_solar,2,1
Ukraine,1992,1,1.713246681320019,max_monthly_wind_speed,,1,0
Ukraine,1993,4,2.742430985845903,"max_monthly_wind_speed, mean_annual_wind_speed, pressure_variability, mean_sensible_heat",,4,0
Ukraine,1995,2,2.221369463784322,"extreme_rain_days, runoff_days",,2,0
Ukraine,1996,3,2.2479481070923,anomaly_cold_days,"mean_temp, min_temp",1,2
Ukraine,1997,7,2.150512695005663,"annual_freeze_burden, mean_cold_area, heavy_rain_days, annual_potential_evap, mean_sensible_heat","mean_temp, min_temp",5,2
Ukraine,1998,2,1.862419844281402,"anomaly_cold_days, max_runoff",,2,0
Ukraine,2000,1,1.8563532630569854,mean_annual_wind_speed,,1,0
Ukraine,2001,4,1.7623765555200837,"anomaly_heat_days, anomaly_cold_days","annual_total_evap, mean_latent_heat",2,2
Ukraine,2003,3,2.050216991714807,"annual_freeze_burden, mean_cold_area, mean_annual_rsn",,3,0
Ukraine,2004,1,1.8269748853578631,extreme_rain_days,,1,0
Ukraine,2006,1,2.190023455702176,runoff_days,,1,0
Ukraine,2007,9,3.6318268919174135,"max_temp, anomaly_heat_days, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, max_runoff",mean_sensible_heat,8,1
Ukraine,2008,3,3.297703748943487,"max_year_precip, pressure_variability",mean_annual_rsn,2,1
Ukraine,2010,3,1.9602592026504255,"max_temp, heat_episodes, extreme_heat_episodes",,3,0
Ukraine,2011,2,2.209561805439109,"annual_dry_area, mean_dry_area",,2,0
Ukraine,2012,5,1.5649583354887322,"extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area",,5,0
Ukraine,2013,3,2.747249740825681,"winter_mean_snow_density, max_year_precip, mean_annual_rsn",,3,0
Ukraine,2014,3,1.750113532957274,"annual_dry_area, mean_dry_area, mean_annual_net_solar",,3,0
Ukraine,2015,4,1.9408459129812847,"drought_episodes, evap_deficit","min_monthly_soil_moisture, mean_annual_net_thermal",2,2
Ukraine,2016,2,1.6028165779255694,"heat_episodes, heavy_rain_days",,2,0
Ukraine,2018,1,1.4601192718625378,extreme_heat_episodes,,1,0
Ukraine,2019,3,2.48052789332505,winter_mean_snow_density,"mean_soil_moisture, min_monthly_soil_moisture",1,2
Ukraine,2020,7,1.8841130974108657,"mean_temp, drought_episodes, evap_deficit, mean_annual_net_solar","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat",4,3
Ukraine,2021,2,0.8474577562922033,,"annual_total_evap, mean_latent_heat",0,2
Ukraine,2022,3,1.0591203039513175,"annual_total_evap, mean_annual_net_thermal, mean_latent_heat",,3,0
Ukraine,2023,7,5.148176926346051,"mean_temp, annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat","mean_annual_rsn, mean_annual_net_solar",5,2
United States of America,1990,4,4.053268620655354,"anomaly_cold_days, pm2.5_mean, no2_mean, max_monthly_wind_speed",,4,0
United States of America,1991,2,2.16482173088114,"pm2.5_mean, pressure_variability",,2,0
United States of America,1993,3,1.999743275978039,mean_annual_rsn,"mean_temp, min_temp",1,2
United States of America,1995,6,3.0996099720162595,"heavy_rain_days, extreme_rain_days, runoff_days, no2_mean","annual_total_evap, mean_latent_heat",4,2
United States of America,1996,3,1.7421067173817004,"annual_freeze_burden, mean_cold_area",mean_temp,2,1
United States of America,1997,2,2.0137876983929153,"winter_mean_snow_density, mean_annual_rsn",,2,0
United States of America,1998,2,2.694678151568444,"ozone_mean, pressure_variability",,2,0
United States of America,1999,5,2.1197797343670652,"annual_dry_area, drought_episodes, mean_dry_area, ozone_mean, mean_annual_net_solar",,5,0
United States of America,2001,1,2.1197797343670652,drought_episodes,,1,0
United States of America,2002,2,1.6351204745526102,mean_annual_wind_speed,mean_sensible_heat,1,1
United States of America,2006,1,0.6724670805052329,,mean_annual_net_thermal,0,1
United States of America,2007,1,0.9628843819634472,evap_deficit,,1,0
United States of America,2010,1,2.1473062349706056,winter_mean_snow_density,,1,0
United States of America,2011,1,2.0421528201898056,mean_annual_wind_speed,,1,0
United States of America,2012,16,2.4956721856507014,"mean_temp, extreme_area, caution_area, mean_caution_area, mean_extreme_area, anomaly_cold_days, annual_dry_area, mean_dry_area, evap_deficit, mean_annual_net_solar","min_temp, mean_soil_moisture, min_monthly_soil_moisture, mean_annual_rsn, mean_annual_net_thermal, mean_sensible_heat",10,6
United States of America,2013,2,2.038700531396276,"annual_freeze_burden, mean_cold_area",,2,0
United States of America,2014,1,2.335045897556085,max_monthly_wind_speed,,1,0
United States of America,2015,2,1.9955486064043175,extreme_rain_days,mean_annual_rsn,1,1
United States of America,2016,7,3.614865730382055,"mean_temp, max_temp, heavy_rain_days, max_year_precip, max_runoff","annual_total_evap, mean_latent_heat",5,2
United States of America,2017,1,2.288808156196399,runoff_days,,1,0
United States of America,2018,3,1.778658153851913,"extreme_heat_episodes, max_year_precip, max_runoff",,3,0
United States of America,2020,5,2.19318456554101,"anomaly_heat_days, heat_episodes, extreme_area, caution_area",min_monthly_soil_moisture,4,1
United States of America,2021,4,2.400895638600604,"max_temp, anomaly_heat_days, heat_episodes, extreme_heat_episodes",,4,0
United States of America,2022,10,1.4985106634080478,"mean_caution_area, mean_extreme_area, anomaly_cold_days, annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat","mean_soil_moisture, mean_annual_net_solar",8,2
United States of America,2023,6,5.477300880457346,"annual_total_evap, annual_potential_evap, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,5,1
Zimbabwe,1990,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,1991,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,1992,18,2.408468527514441,"mean_temp, anomaly_heat_days, heat_episodes, extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, winter_mean_snow_density, drought_episodes, evap_deficit, annual_total_evap, mean_annual_rsn, mean_annual_net_solar, mean_latent_heat","mean_soil_moisture, mean_annual_net_thermal, mean_sensible_heat",15,3
Zimbabwe,1993,3,2.1362247661775,"winter_mean_snow_density, max_monthly_wind_speed, mean_annual_rsn",,3,0
Zimbabwe,1994,10,5.469550279807804,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, annual_dry_area, drought_episodes, mean_dry_area, mean_annual_rsn","min_temp, mean_annual_net_thermal, mean_sensible_heat",7,3
Zimbabwe,1995,3,1.337865869824367,"winter_mean_snow_density, evap_deficit, mean_annual_rsn",,3,0
Zimbabwe,1996,3,1.9250695563645912,"anomaly_cold_days, winter_mean_snow_density, mean_annual_rsn",,3,0
Zimbabwe,1997,4,2.0115730712129074,"winter_mean_snow_density, extreme_rain_days, runoff_days, mean_annual_rsn",,4,0
Zimbabwe,1998,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,1999,3,1.3082669858285025,"winter_mean_snow_density, mean_annual_rsn",mean_temp,2,1
Zimbabwe,2000,9,2.3923193701026597,"winter_mean_snow_density, heavy_rain_days, max_year_precip, max_runoff, pressure_variability, mean_annual_rsn","mean_temp, annual_total_evap, mean_latent_heat",6,3
Zimbabwe,2001,3,2.336358160834561,"winter_mean_snow_density, pm2.5_mean, mean_annual_rsn",,3,0
Zimbabwe,2002,6,1.6906954441531317,"winter_mean_snow_density, annual_dry_area, mean_dry_area, mean_annual_wind_speed, mean_annual_rsn",mean_soil_moisture,5,1
Zimbabwe,2003,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2004,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2005,9,1.8533359520217119,"extreme_heat_episodes, extreme_area, caution_area, mean_caution_area, mean_extreme_area, winter_mean_snow_density, max_monthly_wind_speed, mean_annual_wind_speed, mean_annual_rsn",,9,0
Zimbabwe,2006,5,2.053912794388993,"anomaly_cold_days, winter_mean_snow_density, ozone_mean, mean_annual_rsn",min_monthly_soil_moisture,4,1
Zimbabwe,2007,4,1.594916509964662,"winter_mean_snow_density, extreme_rain_days, ozone_mean, mean_annual_rsn",,4,0
Zimbabwe,2008,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2009,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2010,3,2.2105684894673803,"winter_mean_snow_density, pm2.5_mean, mean_annual_rsn",,3,0
Zimbabwe,2011,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2012,5,2.3298687302938657,"annual_freeze_burden, winter_mean_snow_density, mean_cold_area, mean_annual_rsn",min_temp,4,1
Zimbabwe,2013,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2014,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2015,5,1.9830538111150822,"max_temp, winter_mean_snow_density, mean_annual_rsn, mean_annual_net_solar",min_monthly_soil_moisture,4,1
Zimbabwe,2016,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2017,5,1.6972691525483985,"winter_mean_snow_density, heavy_rain_days, mean_annual_rsn","annual_total_evap, mean_latent_heat",3,2
Zimbabwe,2018,2,0.0,"winter_mean_snow_density, mean_annual_rsn",,2,0
Zimbabwe,2019,8,3.6589162065329006,"mean_temp, max_temp, anomaly_heat_days, heat_episodes, winter_mean_snow_density, max_year_precip, max_runoff, mean_annual_rsn",,8,0
Zimbabwe,2020,4,1.8071170442676696,"winter_mean_snow_density, extreme_rain_days, no2_mean, mean_annual_rsn",,4,0
Zimbabwe,2021,3,1.6212208656605938,"winter_mean_snow_density, pressure_variability, mean_annual_rsn",,3,0
Zimbabwe,2022,6,1.9451564012390214,"winter_mean_snow_density, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_sensible_heat",mean_annual_net_solar,5,1
Zimbabwe,2023,10,4.884385207777877,"winter_mean_snow_density, extreme_rain_days, runoff_days, annual_total_evap, annual_potential_evap, mean_annual_rsn, mean_annual_net_thermal, mean_latent_heat, mean_sensible_heat",mean_annual_net_solar,9,1
